id,description,points,emb_description
1,Призёр летней энергетической школы ПАО «РусГидро»,1,"[0.6012642979621887, -0.5124345421791077, 0.16040275990962982, 0.18489915132522583, -0.45091721415519714, -0.10196983814239502, -0.5238321423530579, 0.6814975738525391, -0.8076846599578857, 0.2769809067249298, 0.869777500629425, 0.517686128616333, 0.3830481469631195, -0.08606874197721481, -0.7169714570045471, 0.15087838470935822, 0.42596399784088135, 0.41073018312454224, 0.059869423508644104, -0.018025029450654984, -0.7657631039619446, 0.3552435338497162, 0.19752489030361176, 0.27386394143104553, 0.1757025271654129, -0.41017282009124756, -0.8312467932701111, -0.12614883482456207, -0.030918635427951813, -0.04878735542297363, 0.8386245965957642, 0.6731456518173218, -0.4748574197292328, -0.11430414021015167, 0.07457981258630753, -0.03156990557909012, -0.047480084002017975, 0.48983681201934814, -0.26978638768196106, 0.1587463617324829, -0.20212754607200623, 0.037270110100507736, 0.1883145272731781, -0.8105987310409546, -0.24082046747207642, 0.03193046897649765, 0.10600244253873825, 0.35183072090148926, -0.6903769373893738, -0.4651954472064972, -0.3909464180469513, -0.5628780126571655, 0.444911390542984, -0.9501754641532898, -0.025326240807771683, -0.42341211438179016, 0.5618150234222412, -0.2603321373462677, -0.4339641332626343, 0.21783290803432465, 0.6167430877685547, -0.03858068585395813, 0.33454227447509766, -0.7356067895889282, 0.44401848316192627, 0.2765972316265106, 0.4989068806171417, -0.17423588037490845, -0.5249083042144775, 0.34418484568595886, -0.004887353163212538, 0.7489568591117859, 0.0034321926068514585, 0.34083789587020874, -0.9152840971946716, 0.22934751212596893, 0.7362267971038818, 0.0758969709277153, -0.3818055987358093, 0.007340566720813513, 0.05168868601322174, 0.31136956810951233, -0.46418723464012146, 1.1128201484680176, 0.10880327224731445, 0.09829986095428467, -0.7794151902198792, -0.6112706661224365, 0.335361123085022, -0.7330261468887329, -0.15369631350040436, -0.20745240151882172, 0.129147008061409, 0.4565907418727875, 0.1411273330450058, 0.9476907849311829, -0.24863390624523163, 0.36921122670173645, 0.6774665713310242, 0.33271166682243347, -0.11355552077293396, -0.5801942348480225, -0.4813547432422638, -0.25884053111076355, -0.07419364899396896, 0.3439673185348511, -0.32443130016326904, 0.2899123728275299, 0.3909931480884552, 0.1165044829249382, 0.811755359172821, 1.0428217649459839, 0.28345030546188354, 0.5089326500892639, 0.1685573011636734, -0.820838212966919, 0.3940221071243286, -0.41933318972587585, -0.008543360978364944, -0.2766057252883911, -0.4966698884963989, -0.39350560307502747, -0.0635126531124115, 0.33579301834106445, -0.4925265312194824, -0.4729383587837219, -0.0870368704199791, -1.1007612943649292, 0.4664030075073242, 0.49870947003364563, 0.6022788286209106, 0.005691787227988243, -0.3244025409221649, 0.010428913868963718, -0.2911207377910614, -0.3095678985118866, 0.4653301239013672, -0.294451504945755, -0.38444945216178894, 0.6070589423179626, -0.34005019068717957, 0.3566781282424927, 0.28255242109298706, 0.8052175045013428, -0.22538112103939056, -0.9673864841461182, -0.4667254388332367, 0.2842974364757538, 0.7743627429008484, -0.16604284942150116, 0.5466488599777222, -0.33427342772483826, 0.46133852005004883, 0.3845708966255188, 0.15746580064296722, 0.26374852657318115, -0.4666250944137573, -0.7178127765655518, -0.3063249886035919, -0.2906082272529602, -0.3071213364601135, -0.7119392156600952, 0.07353727519512177, 0.4911613166332245, -0.13630753755569458, 0.3200392425060272, -0.6815876364707947, -0.533525288105011, 0.33212992548942566, 0.9313850998878479, -0.26651012897491455, 0.02549952082335949, -0.6546905636787415, -0.5008574724197388, 0.7459049820899963, -0.2738783359527588, -0.043655697256326675, 0.3762851655483246, 0.2499067634344101, -0.009452033787965775, -0.9212024211883545, -0.4022206962108612, -1.205175757408142, -0.38021335005760193, -0.10707106441259384, 0.5257396101951599, 0.9029715061187744, -0.37020638585090637, -0.3120628893375397, -0.5872756838798523, 0.3117615878582001, 0.21460489928722382, 0.2244982123374939, 0.12154057621955872, 0.9404024481773376, 0.20882953703403473, -0.29066193103790283, -0.3107362985610962, 0.425923228263855, 0.09773313999176025, -0.11098336428403854, 0.4466743469238281, -0.6167364120483398, -0.516277551651001, -0.28280043601989746, 0.9611654877662659, -0.13739395141601562, -0.21760191023349762, -0.4411460757255554, 0.7523311376571655, -0.4685027003288269, 1.0550997257232666, 0.7201576828956604, -0.4303210377693176, -0.17146383225917816, 0.23467859625816345, 0.19726556539535522, -0.4500652551651001, 0.041789740324020386, 0.6713378429412842, -0.09620075672864914, -0.17019596695899963, 0.7070696353912354, 0.17205922305583954, -0.6689164638519287, 0.6305126547813416, 0.06919245421886444, 0.32985323667526245, 0.6283730864524841, -1.0419694185256958, 0.1192113384604454, -0.3751324713230133, -0.8211534023284912, 0.3000437617301941, -0.0477663055062294, 0.2915281653404236, -0.18470802903175354, -0.724391520023346, 0.23291724920272827, 0.30513814091682434, 0.5876085162162781, -0.010750058107078075, 0.009688452817499638, -0.3302324712276459, 0.06634270399808884, 0.08995033800601959, 0.7678331136703491, -0.1430147886276245, 0.23711958527565002, 0.6388377547264099, 0.1168857291340828, -0.5593833327293396, -0.27525657415390015, 0.3733406960964203, -0.7029667496681213, 0.10893285274505615, 0.104610376060009, 0.5237703323364258, 0.5018608570098877, -0.39190757274627686, 0.49803483486175537, -0.4324152171611786, -0.3272751569747925, -0.18169163167476654, -0.06218517944216728, 0.2841690182685852, -0.05826028436422348, -0.7775880694389343, -0.2220470905303955, -0.7196862101554871, -0.2904718518257141, 0.8235738277435303, -0.10357285290956497, 0.4104999601840973, 0.3049828112125397, 0.7205700874328613, -0.15833541750907898, 0.17469577491283417, -0.12996238470077515, 0.28328368067741394, 0.2535487711429596, 0.3656406104564667, 0.03943077474832535, 0.021943310275673866, -0.0009778006933629513, -0.14476414024829865, 0.11325275152921677, 0.041805535554885864, 0.01613783650100231, -0.12383320927619934, -0.32752010226249695, -0.4209767282009125, 0.721203088760376, -0.30283448100090027, -1.0204447507858276, 0.6703342795372009, 0.11361150443553925, 0.008753192611038685, -0.9307562112808228, -0.25497499108314514, -1.1209840774536133, -0.7422605156898499, -0.16471342742443085, 1.022700548171997, 0.0782725140452385, 0.8265483379364014, 0.19869695603847504, 0.15500420331954956, 0.4492030441761017, 0.27731773257255554, -0.9274434447288513, 0.07851898670196533, -0.08673974126577377, -0.2894933223724365, 0.6004259586334229, 0.534294068813324, -0.5748906135559082, 0.12228549271821976, -0.3453561067581177, 0.5719009041786194, -0.2553406059741974, -0.0007387995719909668, -0.311402291059494, 0.49723193049430847, -0.28274717926979065, 0.6283255219459534, 0.018541039898991585, 0.7249982953071594, 0.3417138159275055, 0.32796990871429443, -0.7989605069160461, 0.4775054156780243, 0.07615479081869125, 0.046682629734277725, 0.19221124053001404, -0.49426403641700745, -0.26680126786231995, -0.5826900005340576, 0.03284147009253502, 0.03182237967848778, 0.07513128966093063, -0.9005137085914612, 0.8218663930892944, -0.309217631816864, 0.17046989500522614, -0.7077934741973877, 0.07891540974378586, -0.7446577548980713, 0.2908725440502167, -0.42702868580818176, -0.036527134478092194, -0.2334132194519043, -0.024088585749268532, -0.17014923691749573, 0.6417505145072937, 0.8462884426116943, -0.300401896238327, -0.11603093147277832, -0.28278860449790955, 0.011565865017473698, 0.8434591293334961, 0.011313659138977528, 0.24120178818702698, -0.5235971212387085, 0.15671786665916443, -0.26690009236335754, -0.5869190692901611, -0.36151960492134094, -0.42303702235221863, 0.6054129004478455, -0.1552785485982895, 0.4664165675640106, -0.17026402056217194, 0.04996674135327339, -0.40345868468284607, 1.006035566329956, -0.23191720247268677, -0.6445074677467346, 0.756963312625885, 0.12405355274677277, 0.5352851152420044, -1.8786300643114373e-05, 0.5035853385925293, -0.6494541764259338, -0.0068952362053096294, -0.045800868421792984, -0.6186869144439697, 0.3005925416946411, 0.4580724835395813, -0.29419127106666565, 0.15363597869873047, 0.2293774038553238, 0.0018304153345525265, 0.14402145147323608, 0.06660923361778259, 0.13054943084716797, 0.17147015035152435, -0.7465081810951233, -0.034566592425107956, 0.13670547306537628, 0.17426766455173492, 0.3490353524684906, 0.7622973918914795, 0.3134031891822815, -0.1612257957458496, -0.5667177438735962, 0.9301250576972961, 0.9953196048736572, -0.5736080408096313, -0.16840463876724243, 0.42978793382644653, 0.5721842050552368, 0.37039878964424133, 0.5426439642906189, 0.09271722286939621, 0.12176745384931564, -0.3878195583820343, -0.3538789749145508, 0.05840011686086655, 0.6487036943435669, -0.11106211692094803, -0.25373759865760803, -0.16864757239818573, -1.0855967998504639, -0.12658493220806122, -0.503378689289093, 0.29360923171043396, -0.7875694036483765, 0.020003868266940117, 0.06390600651502609, -0.055716622620821, 0.2335744947195053, -0.17301154136657715, -0.07736236602067947, -0.5271920561790466, 0.14731720089912415, -0.237647145986557, -0.19820736348628998, -0.007799707353115082, 0.14228564500808716, 0.6182391047477722, 0.6982025504112244, -0.2569230794906616, 0.393568217754364, -0.7224128246307373, 0.49773579835891724, 0.06062529981136322, -0.4447236955165863, -0.4297906756401062, 0.7981114983558655, 0.401650607585907, -0.272126168012619, 0.42265042662620544, -0.3239080607891083, 0.565687894821167, -1.0347508192062378, -1.0815829038619995, -0.12968669831752777, 0.6174623966217041, -0.9354074001312256, -0.5549447536468506, 0.8518027663230896, 0.11022389680147171, 0.18951989710330963, -0.37002241611480713, -0.8436963558197021, -0.050436507910490036, 0.1455824077129364, 0.33099472522735596, 0.26613885164260864, -0.06118316575884819, 0.4893440306186676, 0.22125282883644104, 0.23339973390102386, 0.14458762109279633, 0.4847564697265625, -0.08281458169221878, 0.23739825189113617, 0.00284382700920105, 0.015715869143605232, 0.9444220066070557, -0.078224316239357, 0.8720104694366455, 0.2473011612892151, 0.26163288950920105, 0.23754414916038513, -0.05642053112387657, -0.002984762191772461, -0.6302503347396851, 0.2804851830005646, -0.39673498272895813, -0.5410364270210266, -0.10452491790056229, -1.5111737251281738, -0.244550883769989, -0.11703885346651077, -0.38493621349334717, -1.238305926322937, -0.6165887713432312, -0.3583979606628418, -0.27152857184410095, 0.11224315315485, -0.7769799828529358, -0.04351735860109329, -0.15505880117416382, 0.03623316064476967, -0.5326606631278992, -0.6703159809112549, 0.5705206394195557, -0.13205520808696747, 0.6513839960098267, -0.7719767093658447, 0.9546722769737244, 0.43661776185035706, -1.2085899114608765, 0.21599751710891724, -0.5888509154319763, -0.6704910397529602, -0.3902132213115692, 0.531639814376831, 0.46738243103027344, -0.2601834833621979, 0.7165424823760986, -0.4364429712295532, 0.2361680418252945, 0.3405638337135315, -0.5217195749282837, -0.6782976388931274, 0.25723978877067566, 0.21963715553283691, -0.5530698299407959, 0.09786366671323776, -0.17123199999332428, -0.1450088918209076, 0.18250222504138947, -0.2697167992591858, -0.25435739755630493, -0.7590510845184326, -0.06434673815965652, 0.05370772257447243, -0.0798623263835907, -0.005635783541947603, -0.3908628225326538, 0.17717847228050232, -0.19285011291503906, 0.6128890514373779, -0.47475311160087585, 0.2304455190896988, -0.23420071601867676, -0.6989412903785706, -0.7464130520820618, -0.43096819519996643, 0.27399659156799316, 0.6340557336807251, 0.29638057947158813, -0.037540122866630554, 0.12059783935546875, -0.45971396565437317, 0.5041792392730713, 0.232076033949852, -0.012463260442018509, 0.08473002165555954, -0.5665266513824463, 0.4057776629924774, 0.3398981988430023, -0.5240911841392517, -0.31821852922439575, 0.10354650020599365, 0.7322111129760742, 0.09464972466230392, -0.010953892022371292, 0.3624277412891388, 0.5042456388473511, -0.4502663314342499, -0.5776494741439819, -0.2574103772640228, -0.8539597988128662, -0.09647104889154434, 0.2581309676170349, 0.09085037559270859, 0.043478671461343765, -1.4597258567810059, -0.0427117794752121, 0.5035626888275146, 0.08689986914396286, 0.47029197216033936, -0.06515124440193176, 0.029421985149383545, -0.4891074299812317, -0.11650797724723816, 0.03758728876709938, -0.46242401003837585, -0.26559898257255554, -0.5473036766052246, 0.23171214759349823, -0.32422199845314026, 0.7525919079780579, -0.18309830129146576, 0.757601797580719, 0.34166795015335083, 0.3659873306751251, -0.4451023042201996, -0.7423424124717712, -0.9823315143585205, -0.33065736293792725, 0.28096750378608704, 0.028042709454894066, 0.2414851188659668, -0.8144169449806213, 0.9197266101837158, 0.8393495082855225, -0.2655072808265686, 0.25810348987579346, -0.562293291091919, 0.17281809449195862, 0.012179434299468994, 0.06822667270898819, -0.7339510321617126, 0.28482621908187866, -0.07535924762487411, -0.1333962082862854, 0.7150728702545166, 0.061524953693151474, -0.5929647088050842, 0.04323568567633629, 0.016971737146377563, 0.05051453411579132, 0.31540611386299133, 0.5561631321907043, -0.12088989466428757, -0.2648707628250122, -0.15418532490730286, -0.3931942284107208, 0.03266042843461037, 0.2587878406047821, -0.09938251227140427, -0.2970280945301056, 0.4712434709072113, 0.03277587890625, 0.3533475697040558, -0.4335925281047821, 0.18068143725395203, -0.7112970948219299, -0.5480539202690125, 0.4290226101875305, -0.14626218378543854, 0.7770833373069763, 0.4834854304790497, -0.529091477394104, -0.34229186177253723, 0.3504190742969513, 0.050839461386203766, -0.3711218535900116, -0.23233729600906372, 0.0318998359143734, -0.33243268728256226, -0.07049550861120224, 0.5170528292655945, 0.05400346219539642, 1.332654595375061, 0.5422415137290955, -0.6593614816665649, 0.5933712124824524, -0.08796687424182892, -0.41649875044822693, 0.27685049176216125, -0.2558090388774872, -0.16371454298496246, 0.3500269651412964, -0.09856098145246506, 0.15627343952655792, -0.7255351543426514, -0.05651671811938286, -0.23638075590133667, 0.6151732802391052, -0.16865220665931702, 0.015638750046491623, -0.7501034140586853, 0.014794502407312393, 0.12482607364654541, -0.15673856437206268, 0.4437357783317566, 0.2593308389186859, 0.42812663316726685, 0.20581017434597015, -0.7105885744094849, 0.43573886156082153, 0.43890997767448425, -0.03819011151790619, -0.3518894910812378, -0.00927187129855156, 0.25916534662246704, 0.21808014810085297, 0.34706148505210876, 0.4730248749256134, -0.08506068587303162, -0.49021008610725403, 0.37794849276542664, 0.21186818182468414, -0.22060368955135345, 0.29159536957740784, -0.2518651783466339, 0.04223526269197464, -0.29635724425315857, -0.02277112565934658, -0.7933448553085327, -0.37107810378074646, -0.4212774932384491, 0.35510122776031494, 0.022893447428941727, 0.46279916167259216, -0.1408020406961441, 0.1268768608570099, -0.4169454872608185, -0.18824443221092224, 0.28131142258644104, -0.22401903569698334, -0.572800874710083, -0.22530093789100647, 0.45200231671333313, 0.7574722766876221, -0.15383054316043854, 0.7833923697471619, 0.18512779474258423, -0.6308349370956421, 0.5240635871887207, -0.01933586597442627, 0.22962942719459534, 0.24609966576099396, 0.4617760479450226, -0.23861083388328552, -0.08224273473024368, 0.2857983410358429, 0.35323160886764526, 1.2278401851654053, 0.27813705801963806, -0.2020023763179779, 0.24549412727355957, -0.8673756122589111, 0.86134934425354, 0.1510876715183258, -0.5819613337516785, -0.3588826656341553, -0.12856048345565796, 0.1720099300146103, 0.29541122913360596, 0.3563268780708313, 0.4590132534503937, -1.2347182035446167, 0.041698187589645386, 0.015356394462287426, -1.1744747161865234, -0.9003815054893494, 0.42634114623069763, 0.48013198375701904, -0.5116868019104004, 0.1728275865316391, 0.26330068707466125, -0.2613751292228699, 0.21587491035461426, -1.1875900030136108, 0.11278638243675232, 0.6268777251243591, -0.18408487737178802, 0.21610186994075775, 0.9250637292861938, -0.42381203174591064, -0.4281202554702759]"
