columns,synonymas,emb_column
направление,направление,"[0.11786504834890366, 0.10319051891565323, 0.1577911525964737, -0.028308281674981117, 0.3153146505355835, -0.24080155789852142, -0.10710671544075012, 0.2605453431606293, 0.12981927394866943, 0.28014296293258667, 0.2052289992570877, 0.150331512093544, -0.1432795524597168, -0.05475353077054024, 0.05238864943385124, -0.16017915308475494, 0.27957478165626526, 0.3110663592815399, -0.020140409469604492, -0.08883597701787949, -0.25281158089637756, 0.24371063709259033, 0.18043571710586548, -0.08704519271850586, 0.02436426281929016, 0.20486903190612793, -0.27862226963043213, 0.22710247337818146, 0.18451707065105438, -0.23333390057086945, 0.09334662556648254, 0.3768543004989624, -0.14568807184696198, 0.3751157224178314, 0.07506076246500015, 0.17176313698291779, -0.8383245468139648, 0.06031457707285881, 0.10484161972999573, 0.0387265644967556, -0.4728754460811615, -0.029835104942321777, -0.13941539824008942, 0.13408054411411285, -0.15711760520935059, 0.18616975843906403, -0.00020581483840942383, 0.0713101401925087, 0.5076053738594055, -0.13141189515590668, -0.007849159650504589, -0.2402844876050949, -0.37253281474113464, -0.622366726398468, -0.031917721033096313, 0.048449065536260605, -0.1807820200920105, 0.27487093210220337, -0.002867956878617406, 0.19343392550945282, -0.2710382640361786, -0.02141340635716915, 0.13035748898983002, -0.12919025123119354, -0.12226274609565735, -0.04514188691973686, 0.015498042106628418, 0.020238280296325684, -0.11440973728895187, -0.03246353194117546, -0.05209444835782051, 0.385176420211792, 0.3107392489910126, 0.0035855472087860107, -0.059342533349990845, 0.022165099158883095, 0.01564771495759487, -0.13881106674671173, -0.49456819891929626, 0.08548440784215927, 0.13419587910175323, -0.07332388311624527, -0.11608835309743881, 0.26230600476264954, -0.05137481167912483, 0.05773967504501343, 0.2144935578107834, -0.2983263432979584, 0.3274401128292084, 0.09654363244771957, -0.09440401196479797, 0.10257334262132645, 0.29470714926719666, 0.06451641023159027, -0.14538264274597168, -0.10800615698099136, 0.08981025218963623, -0.3224100172519684, 0.13050399720668793, 0.3149101734161377, -0.3447999954223633, 0.2245088815689087, 0.2911527752876282, -0.15959370136260986, -1.098976969718933, -0.07654233276844025, -0.08921325951814651, -0.06062385439872742, -0.0848500207066536, -0.04669030383229256, 0.5030010342597961, -0.0838974118232727, 0.04699710011482239, 0.042323727160692215, 0.16713286936283112, 0.25569531321525574, -0.08521875739097595, -0.22098077833652496, 0.06337778270244598, -0.04240721836686134, 0.038202136754989624, 0.11105789989233017, 0.23260380327701569, -0.1232159435749054, -0.18305493891239166, 0.04609183594584465, -0.12214898318052292, -0.13081859052181244, 0.27507203817367554, 0.3021847605705261, 0.24049067497253418, 0.7862517237663269, -0.17436224222183228, 0.09306464344263077, 0.0775633230805397, 0.5187902450561523, 0.18503566086292267, 0.1779225915670395, -0.17510177195072174, 0.2334325760602951, 0.2354787439107895, -0.08295878767967224, -0.27154791355133057, 0.017470277845859528, -0.10369617491960526, -0.4569956958293915, -0.35253310203552246, -0.14404530823230743, -0.2954946458339691, 0.039851024746894836, 0.49094462394714355, 0.057713549584150314, 0.2420630007982254, 0.27875691652297974, -0.11280703544616699, 0.17186248302459717, -0.2922911047935486, 0.11322667449712753, -0.2583025395870209, 0.28227221965789795, 0.6228123307228088, -0.01162079256027937, -0.10353682190179825, 0.2616506814956665, 0.04289425536990166, -0.2208656519651413, 0.08268173038959503, -0.11249685287475586, -0.22199146449565887, 0.1520380824804306, -0.11710689216852188, 0.1028745099902153, -0.39625999331474304, 0.2705841660499573, -0.04816408082842827, -0.10753562301397324, -0.3769581615924835, -0.13730557262897491, -0.05884067714214325, -0.2840198278427124, 0.13729625940322876, -0.12889464199543, 0.404071182012558, 0.00677114725112915, 0.19667042791843414, 0.16250647604465485, -0.14855171740055084, 0.23332834243774414, 0.03957488015294075, 0.2513924539089203, 0.28327855467796326, -0.05795210599899292, -0.18670690059661865, -0.11931834369897842, 0.29876697063446045, -0.13122354447841644, 0.29720866680145264, 0.19273234903812408, 0.017239272594451904, 0.18375448882579803, -0.6272187829017639, 0.23264770209789276, -0.12689857184886932, -0.09688320755958557, -0.10466716438531876, 0.30597731471061707, -0.17610593140125275, -0.1996777057647705, 0.04815201088786125, 0.3936953842639923, 0.039269138127565384, -0.18000560998916626, 0.46258166432380676, 0.05334538221359253, -0.009871691465377808, 0.0569341666996479, 0.04903817176818848, -0.08967674523591995, 0.30547064542770386, -0.5968735814094543, -0.2553812861442566, 0.09845151752233505, 0.17951643466949463, 0.18302081525325775, -0.17376597225666046, 0.07757105678319931, -0.01300205010920763, 0.38722753524780273, -0.015787839889526367, -0.0047785937786102295, -0.06762867420911789, 0.013205111026763916, -0.08436772227287292, -0.5164657235145569, -1.4078315496444702, 0.11284804344177246, -0.3584100902080536, -0.06576745957136154, -0.16765590012073517, 0.01909979246556759, -0.04746393486857414, -0.2633267343044281, 0.11173810809850693, 0.0034595231991261244, 0.4682750999927521, -0.37943196296691895, 0.27222737669944763, -0.019845638424158096, 0.2576363682746887, -0.3828750550746918, 0.011243999004364014, -0.0020266249775886536, 0.21021758019924164, -0.10190293192863464, 0.07570696622133255, 0.17465364933013916, 0.17797374725341797, -0.2770257890224457, 0.4529527425765991, -0.13533848524093628, -0.01512568723410368, -0.011578008532524109, 0.0425945520401001, -0.040359217673540115, -0.18160057067871094, 0.4748806953430176, -0.4309769868850708, 0.3670114278793335, -0.2338419407606125, -0.4153435230255127, 0.22684264183044434, 0.04303480312228203, -0.3326691687107086, -0.09979542344808578, -0.060140032321214676, 0.139688178896904, -0.1952633261680603, -0.012457966804504395, -0.1349325329065323, 0.03890053555369377, 0.331127405166626, -0.24328458309173584, 0.016295351088047028, 0.11856716126203537, 0.37904664874076843, 0.13866542279720306, 0.27893343567848206, -0.12581196427345276, 0.04897758364677429, -0.5138092637062073, 0.14731740951538086, -0.03245801851153374, 0.16860409080982208, -0.3791637420654297, -0.1662627011537552, 0.26893725991249084, -0.16792625188827515, 0.16435937583446503, -0.07038675993680954, -0.0032900820951908827, 0.16154049336910248, 0.012309928424656391, -0.05599777027964592, -0.1196100115776062, -0.7621303200721741, -0.033694252371788025, -0.1291976124048233, 0.17293642461299896, 0.1513500064611435, 0.16015218198299408, 0.056838035583496094, -0.13175296783447266, 0.15230697393417358, 0.5031530261039734, -0.23987214267253876, -0.23272186517715454, -0.1267651468515396, 0.1512438803911209, -0.3499336540699005, 0.27981823682785034, 0.22552287578582764, -0.4444427192211151, 0.057155609130859375, 0.3385685980319977, 0.36202001571655273, 0.5223824381828308, -0.015273804776370525, -0.13560694456100464, 0.05817155912518501, 0.23062938451766968, 0.027544602751731873, 0.5022699236869812, 0.006273046135902405, -0.31061920523643494, 0.05633282661437988, 0.14675010740756989, 0.03674205020070076, -0.1952364295721054, -0.21495883166790009, -0.010703523643314838, 0.08395731449127197, -0.014660174958407879, -0.18854361772537231, -0.06512784212827682, -0.11161654442548752, -0.25840774178504944, -0.18410378694534302, 0.33026328682899475, 0.015262961387634277, 0.12438742071390152, -0.13026075065135956, -0.21075226366519928, 0.07545874267816544, 0.023779356852173805, 0.16105122864246368, -0.04450790584087372, -0.18251477181911469, -0.1164889931678772, -0.1594371497631073, 0.4928765296936035, -0.14387215673923492, 0.2861034572124481, 0.1385868340730667, -0.12504954636096954, 0.5498991012573242, 0.1564008891582489, -0.12683717906475067, -0.205858051776886, -0.1306694746017456, -0.1307787150144577, 0.0423242561519146, -0.09667200595140457, -0.49945107102394104, -0.4033353626728058, 0.5456177592277527, 0.06544063240289688, -0.039197519421577454, 0.128570094704628, 0.3407832682132721, 0.0025515283923596144, -0.2687145471572876, -0.2678363621234894, -0.19218949973583221, 0.21279816329479218, 0.028615454211831093, -0.6427205204963684, 0.19020511209964752, -0.01744554378092289, 0.07341735810041428, -0.16852271556854248, 0.1616588979959488, 0.23939745128154755, 0.18448156118392944, 0.12215637415647507, 0.000757728994358331, -0.18458892405033112, 0.11950477212667465, -0.12162081152200699, 0.30502647161483765, 0.137949600815773, -0.12155865877866745, -0.1618838757276535, -0.019643446430563927, 0.1921536922454834, -0.14465297758579254, -0.3883105218410492, 0.4547792971134186, 0.09381422400474548, -0.08998909592628479, -0.26601117849349976, 0.015708060935139656, 0.03876027837395668, 0.01876414380967617, 0.4776933193206787, 0.09124984592199326, 0.14594358205795288, -0.6641000509262085, 0.07597104460000992, -0.09773463755846024, -0.045285120606422424, -0.05332387611269951, 0.2805965840816498, 0.30615708231925964, -0.23185326159000397, 0.2057148963212967, -0.1630229353904724, 0.029378721490502357, -0.060150306671857834, -0.33321133255958557, -0.1394263505935669, -0.24022848904132843, -0.18905667960643768, -0.28945115208625793, -0.2927342355251312, -0.9259411692619324, 0.22500260174274445, -0.3255383372306824, -0.4055161476135254, -0.30534011125564575, 0.9872452616691589, 0.07328684628009796, 0.11946379393339157, 0.04067176207900047, -0.07785964012145996, 0.23742540180683136, 0.8085989952087402, 0.01919017732143402, -0.44372591376304626, 0.6578063368797302, 0.09494421631097794, 0.1499040275812149, 0.12065014243125916, -0.5138893723487854, -0.8807792067527771, -0.14361076056957245, -0.13456076383590698, -0.019148826599121094, -0.2693408727645874, 0.17869757115840912, -0.011291205883026123, -0.02126106433570385, 0.13389168679714203, -0.07740136981010437, -0.06634438782930374, 0.2639461159706116, -0.08599194139242172, 0.10997536033391953, 0.1916360706090927, 0.03392660990357399, -0.19462375342845917, -0.1282665878534317, 0.20457656681537628, -0.02139240689575672, -0.04636186361312866, -0.10141391307115555, -0.8802977204322815, 0.22196494042873383, 0.02381867729127407, -0.039692122489213943, 0.10828835517168045, 0.11809885501861572, 0.5043100118637085, 0.3982061445713043, -0.03997759893536568, 0.1845485419034958, 0.28382977843284607, 0.22834992408752441, 0.006589680910110474, -0.5536275506019592, 0.0016316547989845276, 0.5766098499298096, -0.07404603064060211, 0.09953965991735458, 0.07461639493703842, -0.14647887647151947, 0.11483466625213623, -0.15798796713352203, 0.046925127506256104, 0.2968731224536896, 0.09583926945924759, -0.22388410568237305, 0.11612418293952942, -0.2219821661710739, 0.13030683994293213, -0.0265885591506958, -0.0020451247692108154, -0.14779146015644073, -0.09274888038635254, -0.4207874536514282, 0.020434638485312462, 0.06187782809138298, -0.47627174854278564, -0.2821742594242096, -0.4527822434902191, 0.22703666985034943, -0.041796665638685226, 0.15403731167316437, -0.18512089550495148, -0.35310474038124084, 0.10364282876253128, -0.11142341047525406, -0.07020930200815201, -0.0020959575194865465, 0.36484435200691223, -0.18652522563934326, 0.14120401442050934, -0.34014764428138733, -0.1600099802017212, 0.1599278301000595, -0.01309551578015089, -0.1866491585969925, -0.2941640019416809, -0.15337441861629486, 0.4770948588848114, -0.035717036575078964, 0.21247102320194244, 0.5690644979476929, -0.4479477107524872, -0.13671095669269562, -0.33171430230140686, 0.30542081594467163, 0.08445054292678833, -0.028541138395667076, -0.23816080391407013, -0.09990010410547256, 0.09727808833122253, -0.0345926433801651, -0.2721392512321472, -0.16318219900131226, 0.10287094116210938, -0.05832713842391968, 0.18047909438610077, 0.30218377709388733, 0.2056996077299118, 0.3696565628051758, 0.1451493501663208, 0.11832978576421738, -0.32641008496284485, -0.05689973011612892, 0.08286571502685547, -0.2849651873111725, 0.12496605515480042, -0.014928390271961689, 0.21142303943634033, 0.02347535640001297, -0.20047883689403534, -0.20641173422336578, 0.1283443123102188, 0.18242792785167694, -0.07938631623983383, 0.3395157754421234, 0.21405108273029327, -0.2859586775302887, -0.0655246302485466, 0.1093621477484703, -0.09970542043447495, 0.23663349449634552, 0.022540397942066193, 0.05201054736971855, 0.09138551354408264, -0.2511521875858307, 0.03114752657711506, -0.15165428817272186, 0.24702323973178864, -0.0986642837524414, 0.010330665856599808, -0.1401984542608261, 0.458963543176651, -0.011390809901058674, -0.08329135924577713, 0.003315647365525365, -0.1657130867242813, 0.2137879878282547, 0.31096184253692627, 0.19817328453063965, -0.04954277351498604, 0.3853335380554199, 0.258041650056839, 0.13649319112300873, -0.3135710656642914, -0.07660748809576035, -0.3445512354373932, 0.15326328575611115, -0.46499189734458923, -0.30677810311317444, -0.12735314667224884, 0.17996716499328613, -0.13088363409042358, 0.0637722760438919, 0.184581458568573, -0.11743000894784927, -0.025614505633711815, 0.0536968819797039, 0.23087792098522186, 0.001009871601127088, -0.6654948592185974, 0.20681630074977875, -0.20555280148983002, -0.07255010306835175, 0.21989400684833527, 0.07380000501871109, 0.532819926738739, 0.552095353603363, -0.35664430260658264, 0.11162710934877396, 0.20154190063476562, 0.14072972536087036, 0.13308396935462952, 0.20897288620471954, -0.1825326681137085, 0.31554463505744934, -0.003930386155843735, 0.00024458765983581543, -0.37178024649620056, 0.2314470261335373, -0.2980283200740814, -0.035045821219682693, -0.0767798125743866, -0.010778193362057209, -0.2272922247648239, -0.20127622783184052, -0.087680883705616, 0.06303765624761581, -0.04895162582397461, 0.21257205307483673, 0.15844930708408356, 0.35505160689353943, 0.14021404087543488, 0.08975633233785629, -0.1632159799337387, 0.0542251318693161, -0.1514131873846054, 0.18400853872299194, 0.062040749937295914, 0.09598398208618164, 0.18991637229919434, -0.3114699125289917, 0.24421124160289764, 0.022993287071585655, 0.07349572330713272, 0.12092679738998413, 0.3066394031047821, 0.2337173968553543, -0.2624206840991974, 0.1975194662809372, -0.5226705074310303, -0.39067575335502625, -0.07621865719556808, -0.25060251355171204, 0.04018775746226311, 0.05030478164553642, 0.042851973325014114, 0.17492765188217163, -0.16926546394824982, 0.1313069462776184, -0.10243191570043564, 0.19600673019886017, 0.03729693964123726, -0.0010107954731211066, -0.12651494145393372, -0.06874256581068039, 0.12461461871862411, 0.10621008276939392, 0.011938015930354595, -0.4053311049938202, 0.12139138579368591, -0.1257764846086502, 0.5522205829620361, -0.3004244267940521, 0.20034663379192352, 0.15812183916568756, 0.06535368412733078, 0.2874140739440918, -0.10197626799345016, 0.10841115564107895, 0.14305062592029572, -0.6353805661201477, 0.1598581224679947, 0.2235424518585205, 0.21216607093811035, -0.11179108172655106, -0.3356887102127075, 0.12377742677927017, -0.065667062997818, 0.09794068336486816, 0.050846200436353683, -0.16375522315502167, 0.5055721402168274, -0.062207285314798355, 0.18888068199157715, 0.10818775743246078, -0.15591125190258026, -0.2413918375968933, 0.15152603387832642, -0.23960191011428833, 0.6800006031990051, 0.008471280336380005, -0.1960793286561966, -0.06821378320455551, -0.15798784792423248, -0.07118286937475204, 0.5066474676132202, -0.4861268103122711, -0.011872564442455769, -0.007705748081207275, 0.32460644841194153, -0.1592729687690735, -0.07071831822395325, 0.13975949585437775, -0.10217201709747314, -0.231392040848732, -1.3722673654556274, 0.03762954846024513, 0.4409789741039276, 0.203984335064888, -0.2247202843427658, 0.11367376893758774, 0.06743894517421722, -0.28318098187446594, 0.10727996379137039, 0.025777757167816162, -0.1223604753613472, -0.5772058367729187, -0.25238171219825745, 0.125018909573555, -0.3225668966770172, -0.41988587379455566, 0.16986870765686035, -0.11795627325773239, -0.20516234636306763, 0.11672288179397583, -0.05183275416493416, -0.17637211084365845, 0.1002681627869606, 0.19551672041416168, -0.10041021555662155, 0.03593899682164192, -0.1567954272031784, -0.059212714433670044, 0.7596288323402405, -0.4282556474208832, -0.26097244024276733, 0.05685790255665779, -0.19089491665363312, 0.13798806071281433, -0.16778044402599335, 0.09581168740987778, 0.03690114617347717]"
